App,id,Category,Rating,Size,Installs,type,Content Rating,Android,inapp,loc,contac_r,contact_w,media_r,media_w,storage_R,storage_w,cam,ad,label
Superheroes Wallpapers | 4K Backgrounds,19,BUSINESS,4.7,4.2,"500,000+",0,Everyone 10+,4.0.3 ,0,0,0,0,1,1,1,1,0,1,0
Superheroes Wallpapers | 4K Backgrounds,19,ART_AND_DESIGN,4.7,4.2,"500,000+",0,Everyone 10+,4.0.3 ,1,0,0,0,1,1,1,1,0,1,1
Superheroes Wallpapers | 4K Backgrounds,19,ART_AND_DESIGN,4.7,4.2,"500,000+",0,Everyone 10+,4.0.3 ,0,1,0,0,1,1,1,1,0,1,1
Superheroes Wallpapers | 4K Backgrounds,19,ART_AND_DESIGN,4.7,4.2,"500,000+",0,Everyone 10+,4.0.3 ,0,0,1,0,1,1,1,1,0,1,1
Superheroes Wallpapers | 4K Backgrounds,19,ART_AND_DESIGN,4.7,4.2,"500,000+",0,Everyone 10+,4.0.3 ,0,0,0,1,1,1,1,1,0,1,1
Superheroes Wallpapers | 4K Backgrounds,19,ART_AND_DESIGN,4.7,4.2,"500,000+",0,Everyone 10+,4.0.3 ,0,0,0,0,1,1,1,1,1,1,1
Mcqueen Coloring pages,20,ART_AND_DESIGN,0,7,"100,000+",0,Everyone,4.1,0,0,0,0,1,1,1,1,0,1,1
Mcqueen Coloring pages,20,BUSINESS,0,7,"100,000+",0,Everyone,4.1,0,0,0,0,1,1,1,1,0,1,0
Mcqueen Coloring pages,20,GAME,0,7,"100,000+",0,Everyone,4.1,0,0,0,0,1,1,1,1,0,1,0
Mcqueen Coloring pages,20,COMMUNICATION,0,7,"100,000+",0,Everyone,4.1,0,0,0,0,1,1,1,1,0,1,0
Mcqueen Coloring pages,20,ART_AND_DESIGN,0,7,"100,000+",0,Everyone,4.1,1,0,0,0,1,1,1,1,0,1,1
Mcqueen Coloring pages,20,ART_AND_DESIGN,0,7,"100,000+",0,Everyone,4.1,0,1,0,0,1,1,1,1,0,1,1
Mcqueen Coloring pages,20,ART_AND_DESIGN,0,7,"100,000+",0,Everyone,4.1,0,0,1,0,1,1,1,1,0,1,1
Mcqueen Coloring pages,20,ART_AND_DESIGN,0,7,"100,000+",0,Everyone,4.1,0,0,0,1,1,1,1,1,0,1,1
Mcqueen Coloring pages,20,ART_AND_DESIGN,0,7,"100,000+",0,Everyone,4.1,0,0,0,0,1,1,1,1,1,1,1
Harley Quinn wallpapers HD,21,ART_AND_DESIGN,4.8,6,"10,000+",0,Everyone,3,0,0,0,0,1,1,1,1,0,1,1
Harley Quinn wallpapers HD,21,COMMUNICATION,4.8,6,"10,000+",0,Everyone,3,0,0,0,0,1,1,1,1,0,1,0
Harley Quinn wallpapers HD,21,BUSINESS,4.8,6,"10,000+",0,Everyone,3,0,0,0,0,1,1,1,1,0,1,0
Harley Quinn wallpapers HD,21,GAME,4.8,6,"10,000+",0,Everyone,3,0,0,0,0,1,1,1,1,0,1,0
Harley Quinn wallpapers HD,21,BOOKS_AND_REFERENCE,4.8,6,"10,000+",0,Everyone,3,0,0,0,0,1,1,1,1,0,1,0
Harley Quinn wallpapers HD,21,ART_AND_DESIGN,4.8,6,"10,000+",0,Everyone,3,1,0,0,0,1,1,1,1,0,1,1
Harley Quinn wallpapers HD,21,ART_AND_DESIGN,4.8,6,"10,000+",0,Everyone,3,0,1,0,0,1,1,1,1,0,1,1
Harley Quinn wallpapers HD,21,ART_AND_DESIGN,4.8,6,"10,000+",0,Everyone,3,0,0,1,0,1,1,1,1,0,1,1
Harley Quinn wallpapers HD,21,ART_AND_DESIGN,4.8,6,"10,000+",0,Everyone,3,0,0,0,1,1,1,1,1,0,1,1
Harley Quinn wallpapers HD,21,ART_AND_DESIGN,4.8,6,"10,000+",0,Everyone,3,0,0,0,1,1,1,1,1,1,1,1
Colorfit - Drawing & Coloring,23,ART_AND_DESIGN,4.7,25,"500,000+",0,Everyone,4.0.3 ,0,0,0,0,1,1,1,1,0,1,1
Colorfit - Drawing & Coloring,23,BOOKS_AND_REFERENCE,4.7,25,"500,000+",0,Everyone,4.0.3 ,0,0,0,0,1,1,1,1,0,1,0
Colorfit - Drawing & Coloring,23,COMMUNICATION,4.7,25,"500,000+",0,Everyone,4.0.3 ,0,0,0,0,1,1,1,1,0,1,0
Colorfit - Drawing & Coloring,23,BUSINESS,4.7,25,"500,000+",0,Everyone,4.0.3 ,0,0,0,0,1,1,1,1,0,1,0
Colorfit - Drawing & Coloring,23,GAME,4.7,25,"500,000+",0,Everyone,4.0.3 ,0,0,0,0,1,1,1,1,0,1,0
Colorfit - Drawing & Coloring,23,ART_AND_DESIGN,4.7,25,"500,000+",0,Everyone,4.0.3 ,1,0,0,0,1,1,1,1,0,1,1
Colorfit - Drawing & Coloring,23,ART_AND_DESIGN,4.7,25,"500,000+",0,Everyone,4.0.3 ,0,1,0,0,1,1,1,1,0,1,1
Colorfit - Drawing & Coloring,23,ART_AND_DESIGN,4.7,25,"500,000+",0,Everyone,4.0.3 ,0,0,1,0,1,1,1,1,0,1,1
Colorfit - Drawing & Coloring,23,ART_AND_DESIGN,4.7,25,"500,000+",0,Everyone,4.0.3 ,0,0,0,1,1,1,1,1,0,1,1
Colorfit - Drawing & Coloring,23,ART_AND_DESIGN,4.7,25,"500,000+",0,Everyone,4.0.3 ,0,0,0,0,1,1,1,1,1,1,1
Animated Photo Editor,24,ART_AND_DESIGN,4.1,6.1,"100,000+",0,Everyone,4.0.3 ,0,0,0,0,1,1,1,1,0,1,1
Animated Photo Editor,24,BUSINESS,4.1,6.1,"100,000+",0,Everyone,4.0.3 ,0,0,0,0,1,1,1,1,0,1,0
Animated Photo Editor,24,COMMUNICATION,4.1,6.1,"100,000+",0,Everyone,4.0.3 ,0,0,0,0,1,1,1,1,0,1,0
Animated Photo Editor,24,BOOKS_AND_REFERENCE,4.1,6.1,"100,000+",0,Everyone,4.0.3 ,0,0,0,0,1,1,1,1,0,1,0
Animated Photo Editor,24,GAME,4.1,6.1,"100,000+",0,Everyone,4.0.3 ,0,0,0,0,1,1,1,1,0,1,0
Animated Photo Editor,24,ART_AND_DESIGN,4.1,6.1,"100,000+",0,Everyone,4.0.3 ,1,0,0,0,1,1,1,1,0,1,1
Animated Photo Editor,24,ART_AND_DESIGN,4.1,6.1,"100,000+",0,Everyone,4.0.3 ,0,1,0,0,1,1,1,1,0,1,1
Animated Photo Editor,24,ART_AND_DESIGN,4.1,6.1,"100,000+",0,Everyone,4.0.3 ,0,0,1,0,1,1,1,1,0,1,1
Animated Photo Editor,24,ART_AND_DESIGN,4.1,6.1,"100,000+",0,Everyone,4.0.3 ,0,0,0,1,1,1,1,1,0,1,1
Animated Photo Editor,24,ART_AND_DESIGN,4.1,6.1,"100,000+",0,Everyone,4.0.3 ,0,0,0,0,1,1,1,1,1,1,1
Pink Silver Bow Keyboard Theme,25,ART_AND_DESIGN,4.2,9.2,"100,000+",0,Everyone,4.0.3 ,0,0,0,0,1,1,1,1,0,0,1
Pink Silver Bow Keyboard Theme,25,BUSINESS,4.2,9.2,"100,000+",0,Everyone,4.0.3 ,0,0,0,0,1,1,1,1,0,0,0
Pink Silver Bow Keyboard Theme,25,COMMUNICATION,4.2,9.2,"100,000+",0,Everyone,4.0.3 ,0,0,0,0,1,1,1,1,0,0,0
Pink Silver Bow Keyboard Theme,25,BOOKS_AND_REFERENCE,4.2,9.2,"100,000+",0,Everyone,4.0.3 ,0,0,0,0,1,1,1,1,0,0,0
Pink Silver Bow Keyboard Theme,25,GAME,4.2,9.2,"100,000+",0,Everyone,4.0.3 ,0,0,0,0,1,1,1,1,0,0,0
Pink Silver Bow Keyboard Theme,25,ART_AND_DESIGN,4.2,9.2,"100,000+",0,Everyone,4.0.3 ,1,0,0,0,1,1,1,1,0,0,1
Pink Silver Bow Keyboard Theme,25,ART_AND_DESIGN,4.2,9.2,"100,000+",0,Everyone,4.0.3 ,0,1,0,0,1,1,1,1,0,0,1
Pink Silver Bow Keyboard Theme,25,ART_AND_DESIGN,4.2,9.2,"100,000+",0,Everyone,4.0.3 ,0,0,1,0,1,1,1,1,0,0,1
Pink Silver Bow Keyboard Theme,25,ART_AND_DESIGN,4.2,9.2,"100,000+",0,Everyone,4.0.3 ,0,0,0,1,1,1,1,1,0,0,1
Pink Silver Bow Keyboard Theme,25,ART_AND_DESIGN,4.2,9.2,"100,000+",0,Everyone,4.0.3 ,0,0,0,0,1,1,1,1,1,0,1
Pink Silver Bow Keyboard Theme,25,ART_AND_DESIGN,4.2,9.2,"100,000+",0,Everyone,4.0.3 ,0,0,0,0,1,1,1,1,1,1,1
Art Drawing Ideas,26,ART_AND_DESIGN,4.1,5.2,"50,000+",0,Everyone,2.3,0,0,0,0,0,0,0,0,0,1,1
Art Drawing Ideas,26,BUSINESS,4.1,5.2,"50,000+",0,Everyone,2.3,0,0,0,0,0,0,0,0,0,1,0
Art Drawing Ideas,26,COMMUNICATION,4.1,5.2,"50,000+",0,Everyone,2.3,0,0,0,0,0,0,0,0,0,1,0
Art Drawing Ideas,26,BOOKS_AND_REFERENCE,4.1,5.2,"50,000+",0,Everyone,2.3,0,0,0,0,0,0,0,0,0,1,0
Art Drawing Ideas,26,GAME,4.1,5.2,"50,000+",0,Everyone,2.3,0,0,0,0,0,0,0,0,0,1,0
Art Drawing Ideas,26,ART_AND_DESIGN,4.1,5.2,"50,000+",0,Everyone,2.3,1,0,0,0,0,0,0,0,0,1,1
Art Drawing Ideas,26,ART_AND_DESIGN,4.1,5.2,"50,000+",0,Everyone,2.3,0,1,0,0,0,0,0,0,0,1,1
Art Drawing Ideas,26,ART_AND_DESIGN,4.1,5.2,"50,000+",0,Everyone,2.3,0,0,1,0,0,0,0,0,0,1,1
Art Drawing Ideas,26,ART_AND_DESIGN,4.1,5.2,"50,000+",0,Everyone,2.3,0,0,0,1,0,0,0,0,0,1,1
Art Drawing Ideas,26,ART_AND_DESIGN,4.1,5.2,"50,000+",0,Everyone,2.3,0,0,0,0,1,0,0,0,0,1,1
Art Drawing Ideas,26,ART_AND_DESIGN,4.1,5.2,"50,000+",0,Everyone,2.3,0,0,0,0,0,1,0,0,0,1,1
Art Drawing Ideas,26,ART_AND_DESIGN,4.1,5.2,"50,000+",0,Everyone,2.3,0,0,0,0,0,0,1,0,0,1,1
Art Drawing Ideas,26,ART_AND_DESIGN,4.1,5.2,"50,000+",0,Everyone,2.3,0,0,0,0,0,0,0,1,0,1,1
Art Drawing Ideas,26,ART_AND_DESIGN,4.1,5.2,"50,000+",0,Everyone,2.3,0,0,0,0,0,0,0,0,1,1,1
Art Drawing Ideas,26,ART_AND_DESIGN,4.1,5.2,"50,000+",0,Everyone,2.3,0,0,0,0,0,0,0,0,1,1,1
Anime Manga Coloring Book,27,ART_AND_DESIGN,4.5,11,"100,000+",0,Everyone,4,1,0,0,0,1,1,1,1,0,1,1
Anime Manga Coloring Book,27,BUSINESS,4.5,11,"100,000+",0,Everyone,4,1,0,0,0,1,1,1,1,0,1,0
Anime Manga Coloring Book,27,COMMUNICATION,4.5,11,"100,000+",0,Everyone,4,1,0,0,0,1,1,1,1,0,1,0
Anime Manga Coloring Book,27,BOOKS_AND_REFERENCE,4.5,11,"100,000+",0,Everyone,4,1,0,0,0,1,1,1,1,0,1,0
Anime Manga Coloring Book,27,GAME,4.5,11,"100,000+",0,Everyone,4,1,0,0,0,1,1,1,1,0,1,0
Anime Manga Coloring Book,27,ART_AND_DESIGN,4.5,11,"100,000+",0,Everyone,4,1,1,0,0,1,1,1,1,0,1,1
Anime Manga Coloring Book,27,ART_AND_DESIGN,4.5,11,"100,000+",0,Everyone,4,1,0,1,0,1,1,1,1,0,1,1
Anime Manga Coloring Book,27,ART_AND_DESIGN,4.5,11,"100,000+",0,Everyone,4,1,0,0,1,1,1,1,1,0,1,1
Anime Manga Coloring Book,27,ART_AND_DESIGN,4.5,11,"100,000+",0,Everyone,4,1,0,0,0,1,1,1,1,1,1,1
Easy Origami Ideas,28,ART_AND_DESIGN,4.2,11,"100,000+",0,Everyone,4.1,0,0,0,0,0,0,0,0,0,1,1
Easy Origami Ideas,28,BUSINESS,4.2,11,"100,000+",0,Everyone,4.1,0,0,0,0,0,0,0,0,0,1,0
Easy Origami Ideas,28,COMMUNICATION,4.2,11,"100,000+",0,Everyone,4.1,0,0,0,0,0,0,0,0,0,1,0
Easy Origami Ideas,28,BOOKS_AND_REFERENCE,4.2,11,"100,000+",0,Everyone,4.1,0,0,0,0,0,0,0,0,0,1,0
Easy Origami Ideas,28,GAME,4.2,11,"100,000+",0,Everyone,4.1,0,0,0,0,0,0,0,0,0,1,0
Easy Origami Ideas,28,ART_AND_DESIGN,4.2,11,"100,000+",0,Everyone,4.1,1,0,0,0,0,0,0,0,0,1,1
Easy Origami Ideas,28,ART_AND_DESIGN,4.2,11,"100,000+",0,Everyone,4.1,0,1,0,0,0,0,0,0,0,1,1
Easy Origami Ideas,28,ART_AND_DESIGN,4.2,11,"100,000+",0,Everyone,4.1,0,0,1,0,0,0,0,0,0,1,1
Easy Origami Ideas,28,ART_AND_DESIGN,4.2,11,"100,000+",0,Everyone,4.1,0,0,0,1,0,0,0,0,0,1,1
Easy Origami Ideas,28,ART_AND_DESIGN,4.2,11,"100,000+",0,Everyone,4.1,0,0,0,0,1,0,0,0,0,1,1
Easy Origami Ideas,28,ART_AND_DESIGN,4.2,11,"100,000+",0,Everyone,4.1,0,0,0,0,0,1,0,0,0,1,1
Easy Origami Ideas,28,ART_AND_DESIGN,4.2,11,"100,000+",0,Everyone,4.1,0,0,0,0,0,0,1,0,0,1,1
Easy Origami Ideas,28,ART_AND_DESIGN,4.2,11,"100,000+",0,Everyone,4.1,0,0,0,0,0,0,0,1,0,1,1
Easy Origami Ideas,28,ART_AND_DESIGN,4.2,11,"100,000+",0,Everyone,4.1,0,0,0,0,0,0,0,0,1,1,1
UNICORN - Color By Number & Pixel Art Coloring,29,ART_AND_DESIGN,4.7,24,"500,000+",0,Everyone,4.4,1,1,0,0,1,1,1,1,1,1,1
UNICORN - Color By Number & Pixel Art Coloring,29,BUSINESS,4.7,24,"500,000+",0,Everyone,4.4,1,1,0,0,1,1,1,1,1,1,0
UNICORN - Color By Number & Pixel Art Coloring,29,COMMUNICATION,4.7,24,"500,000+",0,Everyone,4.4,1,1,0,0,1,1,1,1,1,1,0
UNICORN - Color By Number & Pixel Art Coloring,29,BOOKS_AND_REFERENCE,4.7,24,"500,000+",0,Everyone,4.4,1,1,0,0,1,1,1,1,1,1,0
UNICORN - Color By Number & Pixel Art Coloring,29,GAME,4.7,24,"500,000+",0,Everyone,4.4,1,1,0,0,1,1,1,1,1,1,0
UNICORN - Color By Number & Pixel Art Coloring,29,ART_AND_DESIGN,4.7,24,"500,000+",0,Everyone,4.4,1,1,1,0,1,1,1,1,1,1,1
UNICORN - Color By Number & Pixel Art Coloring,29,ART_AND_DESIGN,4.7,24,"500,000+",0,Everyone,4.4,1,1,0,1,1,1,1,1,1,1,1
UNICORN - Color By Number & Pixel Art Coloring,29,ART_AND_DESIGN,4.7,24,"500,000+",0,Everyone,4.4,1,1,0,1,1,1,1,1,1,1,1
UNICORN - Color By Number & Pixel Art Coloring,29,ART_AND_DESIGN,4.7,24,"500,000+",0,Everyone,4.4,1,1,0,0,1,1,1,1,1,1,1
UNICORN - Color By Number & Pixel Art Coloring,29,ART_AND_DESIGN,4.7,24,"500,000+",0,Everyone,4.4,1,1,1,1,1,1,1,1,1,1,1
Floor Plan Creator,30,ART_AND_DESIGN,4.1,19,"5,000,000+",0,Everyone,2.3.3 ,1,1,0,0,1,1,1,1,0,1,1
Floor Plan Creator,30,BUSINESS,4.1,19,"5,000,000+",0,Everyone,2.3.3 ,1,1,0,0,1,1,1,1,0,1,0
Floor Plan Creator,30,COMMUNICATION,4.1,19,"5,000,000+",0,Everyone,2.3.3 ,1,1,0,0,1,1,1,1,0,1,0
Floor Plan Creator,30,BOOKS_AND_REFERENCE,4.1,19,"5,000,000+",0,Everyone,2.3.3 ,1,1,0,0,1,1,1,1,0,1,0
Floor Plan Creator,30,GAME,4.1,19,"5,000,000+",0,Everyone,2.3.3 ,1,1,0,0,1,1,1,1,0,1,0
Floor Plan Creator,30,ART_AND_DESIGN,4.1,19,"5,000,000+",0,Everyone,2.3.3 ,1,1,1,0,1,1,1,1,0,1,1
Floor Plan Creator,30,ART_AND_DESIGN,4.1,19,"5,000,000+",0,Everyone,2.3.3 ,1,1,0,1,1,1,1,1,0,1,1
Floor Plan Creator,30,ART_AND_DESIGN,4.1,19,"5,000,000+",0,Everyone,2.3.3 ,1,1,0,0,1,1,1,1,1,1,1
PIP Camera - PIP Collage Maker,31,ART_AND_DESIGN,4.7,11,"10,000+",0,Everyone,4.0.3 ,0,0,0,0,1,1,1,1,1,1,1
PIP Camera - PIP Collage Maker,31,BUSINESS,4.7,11,"10,000+",0,Everyone,4.0.3 ,0,0,0,0,1,1,1,1,1,1,0
PIP Camera - PIP Collage Maker,31,COMMUNICATION,4.7,11,"10,000+",0,Everyone,4.0.3 ,0,0,0,0,1,1,1,1,1,1,0
PIP Camera - PIP Collage Maker,31,BOOKS_AND_REFERENCE,4.7,11,"10,000+",0,Everyone,4.0.3 ,0,0,0,0,1,1,1,1,1,1,0
PIP Camera - PIP Collage Maker,31,GAME,4.7,11,"10,000+",0,Everyone,4.0.3 ,0,0,0,0,1,1,1,1,1,1,0
PIP Camera - PIP Collage Maker,31,ART_AND_DESIGN,4.7,11,"10,000+",0,Everyone,4.0.3 ,1,0,0,0,1,1,1,1,1,1,1
PIP Camera - PIP Collage Maker,31,ART_AND_DESIGN,4.7,11,"10,000+",0,Everyone,4.0.3 ,0,1,0,0,1,1,1,1,1,1,1
PIP Camera - PIP Collage Maker,31,ART_AND_DESIGN,4.7,11,"10,000+",0,Everyone,4.0.3 ,0,0,1,0,1,1,1,1,1,1,1
PIP Camera - PIP Collage Maker,31,ART_AND_DESIGN,4.7,11,"10,000+",0,Everyone,4.0.3 ,0,0,0,1,1,1,1,1,1,1,1
PIP Camera - PIP Collage Maker,31,ART_AND_DESIGN,4.7,11,"10,000+",0,Everyone,4.0.3 ,0,0,0,0,1,1,1,1,1,1,1
Drawing Clothes Fashion Ideas,32,ART_AND_DESIGN,4.2,15,"10,000+",0,Everyone,4.0.3 ,0,0,0,0,1,1,1,1,0,1,1
Drawing Clothes Fashion Ideas,32,BUSINESS,4.2,15,"10,000+",0,Everyone,4.0.3 ,0,0,0,0,1,1,1,1,0,1,0
Drawing Clothes Fashion Ideas,32,COMMUNICATION,4.2,15,"10,000+",0,Everyone,4.0.3 ,0,0,0,0,1,1,1,1,0,1,0
Drawing Clothes Fashion Ideas,32,BOOKS_AND_REFERENCE,4.2,15,"10,000+",0,Everyone,4.0.3 ,0,0,0,0,1,1,1,1,0,1,0
Drawing Clothes Fashion Ideas,32,GAME,4.2,15,"10,000+",0,Everyone,4.0.3 ,0,0,0,0,1,1,1,1,0,1,0
Drawing Clothes Fashion Ideas,32,ART_AND_DESIGN,4.2,15,"10,000+",0,Everyone,4.0.3 ,1,0,0,0,1,1,1,1,0,1,1
Drawing Clothes Fashion Ideas,32,ART_AND_DESIGN,4.2,15,"10,000+",0,Everyone,4.0.3 ,0,1,0,0,1,1,1,1,0,1,1
Drawing Clothes Fashion Ideas,32,ART_AND_DESIGN,4.2,15,"10,000+",0,Everyone,4.0.3 ,0,0,1,0,1,1,1,1,0,1,1
Drawing Clothes Fashion Ideas,32,ART_AND_DESIGN,4.2,15,"10,000+",0,Everyone,4.0.3 ,0,0,0,1,1,1,1,1,0,1,1
Drawing Clothes Fashion Ideas,32,ART_AND_DESIGN,4.2,15,"10,000+",0,Everyone,4.0.3 ,0,0,0,0,1,1,1,1,1,1,1
Sad Poetry Photo Frames 2018,33,ART_AND_DESIGN,4.5,10,"100,000+",0,Everyone,4.0.3 ,0,0,0,0,1,1,1,1,1,1,1
Sad Poetry Photo Frames 2018,33,BUSINESS,4.5,10,"100,000+",0,Everyone,4.0.3 ,0,0,0,0,1,1,1,1,1,1,0
Sad Poetry Photo Frames 2018,33,COMMUNICATION,4.5,10,"100,000+",0,Everyone,4.0.3 ,0,0,0,0,1,1,1,1,1,1,0
Sad Poetry Photo Frames 2018,33,BOOKS_AND_REFERENCE,4.5,10,"100,000+",0,Everyone,4.0.3 ,0,0,0,0,1,1,1,1,1,1,0
Sad Poetry Photo Frames 2018,33,GAME,4.5,10,"100,000+",0,Everyone,4.0.3 ,0,0,0,0,1,1,1,1,1,1,0
Sad Poetry Photo Frames 2018,33,ART_AND_DESIGN,4.5,10,"100,000+",0,Everyone,4.0.3 ,1,0,0,0,1,1,1,1,1,1,1
Sad Poetry Photo Frames 2018,33,ART_AND_DESIGN,4.5,10,"100,000+",0,Everyone,4.0.3 ,0,1,0,0,1,1,1,1,1,1,1
Sad Poetry Photo Frames 2018,33,ART_AND_DESIGN,4.5,10,"100,000+",0,Everyone,4.0.3 ,0,0,1,0,1,1,1,1,1,1,1
Sad Poetry Photo Frames 2018,33,ART_AND_DESIGN,4.5,10,"100,000+",0,Everyone,4.0.3 ,0,0,0,1,1,1,1,1,1,1,1
Popsicle Sticks and Similar DIY Craft Ideas,34,ART_AND_DESIGN,4.2,12,"10,000+",0,Everyone,4.1,0,0,0,0,1,1,1,1,0,1,1
Popsicle Sticks and Similar DIY Craft Ideas,34,BUSINESS,4.2,12,"10,000+",0,Everyone,4.1,0,0,0,0,1,1,1,1,0,1,0
Popsicle Sticks and Similar DIY Craft Ideas,34,COMMUNICATION,4.2,12,"10,000+",0,Everyone,4.1,0,0,0,0,1,1,1,1,0,1,0
Popsicle Sticks and Similar DIY Craft Ideas,34,BOOKS_AND_REFERENCE,4.2,12,"10,000+",0,Everyone,4.1,0,0,0,0,1,1,1,1,0,1,0
Popsicle Sticks and Similar DIY Craft Ideas,34,GAME,4.2,12,"10,000+",0,Everyone,4.1,0,0,0,0,1,1,1,1,0,1,0
Popsicle Sticks and Similar DIY Craft Ideas,34,ART_AND_DESIGN,4.2,12,"10,000+",0,Everyone,4.1,1,0,0,0,1,1,1,1,0,1,1
Popsicle Sticks and Similar DIY Craft Ideas,34,ART_AND_DESIGN,4.2,12,"10,000+",0,Everyone,4.1,0,1,0,0,1,1,1,1,0,1,1
Popsicle Sticks and Similar DIY Craft Ideas,34,ART_AND_DESIGN,4.2,12,"10,000+",0,Everyone,4.1,0,0,1,0,1,1,1,1,0,1,1
Popsicle Sticks and Similar DIY Craft Ideas,34,ART_AND_DESIGN,4.2,12,"10,000+",0,Everyone,4.1,0,0,0,1,1,1,1,1,0,1,1
Popsicle Sticks and Similar DIY Craft Ideas,34,ART_AND_DESIGN,4.2,12,"10,000+",0,Everyone,4.1,0,0,0,0,1,1,1,1,1,1,1
Little Teddy Bear Colouring Book Game,35,ART_AND_DESIGN,4.2,8,"100,000+",0,Everyone,4.1,0,0,0,0,1,1,1,1,0,1,1
Little Teddy Bear Colouring Book Game,35,BUSINESS,4.2,8,"100,000+",0,Everyone,4.1,0,0,0,0,1,1,1,1,0,1,0
Little Teddy Bear Colouring Book Game,35,COMMUNICATION,4.2,8,"100,000+",0,Everyone,4.1,0,0,0,0,1,1,1,1,0,1,0
Little Teddy Bear Colouring Book Game,35,BOOKS_AND_REFERENCE,4.2,8,"100,000+",0,Everyone,4.1,0,0,0,0,1,1,1,1,0,1,0
Little Teddy Bear Colouring Book Game,35,GAME,4.2,8,"100,000+",0,Everyone,4.1,0,0,0,0,1,1,1,1,0,1,0
Little Teddy Bear Colouring Book Game,35,ART_AND_DESIGN,4.2,8,"100,000+",0,Everyone,4.1,1,0,0,0,1,1,1,1,0,1,1
Little Teddy Bear Colouring Book Game,35,ART_AND_DESIGN,4.2,8,"100,000+",0,Everyone,4.1,0,1,0,0,1,1,1,1,0,1,1
Little Teddy Bear Colouring Book Game,35,ART_AND_DESIGN,4.2,8,"100,000+",0,Everyone,4.1,0,0,1,0,1,1,1,1,0,1,1
Little Teddy Bear Colouring Book Game,35,ART_AND_DESIGN,4.2,8,"100,000+",0,Everyone,4.1,0,0,0,1,1,1,1,1,0,1,1
Little Teddy Bear Colouring Book Game,35,ART_AND_DESIGN,4.2,8,"100,000+",0,Everyone,4.1,0,0,0,0,1,1,1,1,1,1,1
How To Draw Food,36,ART_AND_DESIGN,4.3,7.9,"100,000+",0,Everyone,2.3,0,0,0,0,0,0,0,0,0,1,1
How To Draw Food,36,BUSINESS,4.3,7.9,"100,000+",0,Everyone,2.3,0,0,0,0,0,0,0,0,0,1,0
How To Draw Food,36,COMMUNICATION,4.3,7.9,"100,000+",0,Everyone,2.3,0,0,0,0,0,0,0,0,0,1,0
How To Draw Food,36,BOOKS_AND_REFERENCE,4.3,7.9,"100,000+",0,Everyone,2.3,0,0,0,0,0,0,0,0,0,1,0
How To Draw Food,36,GAME,4.3,7.9,"100,000+",0,Everyone,2.3,0,0,0,0,0,0,0,0,0,1,0
How To Draw Food,36,ART_AND_DESIGN,4.3,7.9,"100,000+",0,Everyone,2.3,0,0,0,0,0,0,0,0,0,1,0
How To Draw Food,36,ART_AND_DESIGN,4.3,7.9,"100,000+",0,Everyone,2.3,1,0,0,0,0,0,0,0,0,1,1
How To Draw Food,36,ART_AND_DESIGN,4.3,7.9,"100,000+",0,Everyone,2.3,0,1,0,0,0,0,0,0,0,1,1
How To Draw Food,36,ART_AND_DESIGN,4.3,7.9,"100,000+",0,Everyone,2.3,0,0,1,0,0,0,0,0,0,1,1
How To Draw Food,36,ART_AND_DESIGN,4.3,7.9,"100,000+",0,Everyone,2.3,0,0,0,1,0,0,0,0,0,1,1
How To Draw Food,36,ART_AND_DESIGN,4.3,7.9,"100,000+",0,Everyone,2.3,0,0,0,0,1,0,0,0,0,1,1
How To Draw Food,36,ART_AND_DESIGN,4.3,7.9,"100,000+",0,Everyone,2.3,0,0,0,0,0,1,0,0,0,1,1
How To Draw Food,36,ART_AND_DESIGN,4.3,7.9,"100,000+",0,Everyone,2.3,0,0,0,0,0,0,1,0,0,1,1
How To Draw Food,36,ART_AND_DESIGN,4.3,7.9,"100,000+",0,Everyone,2.3,0,0,0,0,0,0,0,1,0,1,1
How To Draw Food,36,ART_AND_DESIGN,4.3,7.9,"100,000+",0,Everyone,2.3,0,0,0,0,0,0,0,0,1,1,1
E-Book Read - Read Book for free,38,BOOKS_AND_REFERENCE,4.5,4.9,"50,000+",0,Everyone,4.4,1,0,0,0,1,1,1,1,0,1,1
E-Book Read - Read Book for free,38,ART_AND_DESIGN,4.5,4.9,"50,000+",0,Everyone,4.4,1,0,0,0,1,1,1,1,0,1,0
E-Book Read - Read Book for free,38,BUSINESS,4.5,4.9,"50,000+",0,Everyone,4.4,1,0,0,0,1,1,1,1,0,1,0
E-Book Read - Read Book for free,38,COMMUNICATION,4.5,4.9,"50,000+",0,Everyone,4.4,1,0,0,0,1,1,1,1,0,1,0
E-Book Read - Read Book for free,38,GAME,4.5,4.9,"50,000+",0,Everyone,4.4,1,0,0,0,1,1,1,1,0,1,0
E-Book Read - Read Book for free,38,BOOKS_AND_REFERENCE,4.5,4.9,"50,000+",0,Everyone,4.4,1,1,0,0,1,1,1,1,0,1,1
E-Book Read - Read Book for free,38,BOOKS_AND_REFERENCE,4.5,4.9,"50,000+",0,Everyone,4.4,1,0,1,0,1,1,1,1,0,1,1
E-Book Read - Read Book for free,38,BOOKS_AND_REFERENCE,4.5,4.9,"50,000+",0,Everyone,4.4,1,0,0,1,1,1,1,1,0,1,1
E-Book Read - Read Book for free,38,BOOKS_AND_REFERENCE,4.5,4.9,"50,000+",0,Everyone,4.4,1,0,0,0,1,1,1,1,1,1,1
